Date,Description,Amount,Transaction Type,Category,Account Name,Type,Month,Year,MonthYear,AbsAmount,CumulativeBalance,Budget,BudgetUsedPct
2019-05-20,State Farm,75.0,debit,Auto Insurance,Checking,Expense,5,2019,2019-05,75.0,155924.34,75.0,100.0
2019-05-20,Credit Card Payment,415.47,debit,Credit Card Payment,Checking,Expense,5,2019,2019-05,415.47,156339.81,,
2019-05-20,American Tavern,32.53,debit,Restaurants,Silver Card,Expense,5,2019,2019-05,32.53,156372.34,150.0,21.686666666666667
2019-05-24,Brunch Restaurant,8.0,debit,Restaurants,Platinum Card,Expense,5,2019,2019-05,8.0,156380.34,150.0,5.333333333333334
2019-05-24,Biweekly Paycheck,2000.0,credit,Paycheck,Checking,Income,5,2019,2019-05,2000.0,158380.34,,
2019-05-24,Credit Card Payment,765.68,credit,Credit Card Payment,Silver Card,Income,5,2019,2019-05,765.68,159146.02,,
2019-05-24,Hardware Store,27.96,debit,Home Improvement,Platinum Card,Expense,5,2019,2019-05,27.96,159173.97999999998,250.0,11.184000000000001
2019-05-25,QuikTrip,36.76,debit,Gas & Fuel,Platinum Card,Expense,5,2019,2019-05,36.76,159210.74,75.0,49.01333333333333
2019-05-25,Hardware Store,30.99,debit,Home Improvement,Platinum Card,Expense,5,2019,2019-05,30.99,159241.72999999998,250.0,12.395999999999999
2019-05-27,Mexican Restaurant,34.33,debit,Restaurants,Platinum Card,Expense,5,2019,2019-05,34.33,159276.05999999997,150.0,22.886666666666667
2019-05-28,Credit Card Payment,765.68,debit,Credit Card Payment,Checking,Expense,5,2019,2019-05,765.68,160041.73999999996,,
2019-05-30,Internet Service Provider,75.0,debit,Internet,Checking,Expense,5,2019,2019-05,75.0,160116.73999999996,75.0,100.0
2019-05-30,American Tavern,34.82,debit,Restaurants,Platinum Card,Expense,5,2019,2019-05,34.82,160151.55999999997,150.0,23.213333333333335
2019-06-01,Amazon,13.09,debit,Shopping,Platinum Card,Expense,6,2019,2019-06,13.09,160164.64999999997,100.0,13.089999999999998
2019-06-03,Credit Card Payment,260.95,credit,Credit Card Payment,Platinum Card,Income,6,2019,2019-06,260.95,160425.59999999998,,
2019-06-03,Starbucks,2.75,debit,Coffee Shops,Platinum Card,Expense,6,2019,2019-06,2.75,160428.34999999998,15.0,18.333333333333332
2019-06-03,Mortgage Payment,1100.0,debit,Mortgage & Rent,Checking,Expense,6,2019,2019-06,1100.0,161528.34999999998,1100.0,100.0
2019-06-04,Netflix,13.9,debit,Television,Platinum Card,Expense,6,2019,2019-06,13.9,161542.24999999997,15.0,92.66666666666666
2019-06-04,Barbershop,30.0,debit,Haircut,Platinum Card,Expense,6,2019,2019-06,30.0,161572.24999999997,30.0,100.0
2019-06-05,Grocery Store,23.0,debit,Groceries,Platinum Card,Expense,6,2019,2019-06,23.0,161595.24999999997,150.0,15.333333333333332
2019-06-05,Mexican Restaurant,23.24,debit,Restaurants,Platinum Card,Expense,6,2019,2019-06,23.24,161618.48999999996,150.0,15.49333333333333
2019-06-06,Starbucks,3.75,debit,Coffee Shops,Platinum Card,Expense,6,2019,2019-06,3.75,161622.23999999996,15.0,25.0
2019-06-06,Grocery Store,5.64,debit,Groceries,Platinum Card,Expense,6,2019,2019-06,5.64,161627.87999999998,150.0,3.7599999999999993
2019-06-07,Credit Card Payment,458.56,debit,Credit Card Payment,Checking,Expense,6,2019,2019-06,458.56,162086.43999999997,,
2019-06-07,Biweekly Paycheck,2000.0,credit,Paycheck,Checking,Income,6,2019,2019-06,2000.0,164086.43999999997,,
2019-06-07,Gas Company,30.0,debit,Utilities,Checking,Expense,6,2019,2019-06,30.0,164116.43999999997,150.0,20.0
2019-06-09,Spotify,10.69,debit,Music,Platinum Card,Expense,6,2019,2019-06,10.69,164127.12999999998,11.0,97.18181818181819
2019-06-12,Phone Company,65.0,debit,Mobile Phone,Checking,Expense,6,2019,2019-06,65.0,164192.12999999998,65.0,100.0
2019-06-13,Credit Card Payment,152.72,credit,Credit Card Payment,Platinum Card,Income,6,2019,2019-06,152.72,164344.84999999998,,
2019-06-14,Grocery Store,10.69,debit,Groceries,Silver Card,Expense,6,2019,2019-06,10.69,164355.53999999998,150.0,7.126666666666666
2019-06-15,BP,33.16,debit,Gas & Fuel,Silver Card,Expense,6,2019,2019-06,33.16,164388.69999999998,75.0,44.213333333333324
2019-06-17,City Water Charges,35.0,debit,Utilities,Checking,Expense,6,2019,2019-06,35.0,164423.69999999998,150.0,23.333333333333332
2019-06-17,Power Company,60.0,debit,Utilities,Checking,Expense,6,2019,2019-06,60.0,164483.69999999998,150.0,40.0
2019-06-18,Brewing Company,15.0,debit,Alcohol & Bars,Silver Card,Expense,6,2019,2019-06,15.0,164498.69999999998,50.0,30.0
2019-06-18,Shell,41.83,debit,Gas & Fuel,Silver Card,Expense,6,2019,2019-06,41.83,164540.52999999997,75.0,55.77333333333333
2019-06-19,State Farm,75.0,debit,Auto Insurance,Checking,Expense,6,2019,2019-06,75.0,164615.52999999997,75.0,100.0
2019-06-20,Credit Card Payment,375.26,debit,Credit Card Payment,Checking,Expense,6,2019,2019-06,375.26,164990.78999999998,,
2019-06-20,Mike's Construction Co.,9200.0,debit,Home Improvement,Checking,Expense,6,2019,2019-06,9200.0,174190.78999999998,250.0,3679.9999999999995
2019-06-20,Credit Card Payment,100.68,credit,Credit Card Payment,Silver Card,Income,6,2019,2019-06,100.68,174291.46999999997,,
2019-06-21,Credit Card Payment,100.68,debit,Credit Card Payment,Checking,Expense,6,2019,2019-06,100.68,174392.14999999997,,
2019-06-21,Biweekly Paycheck,2000.0,credit,Paycheck,Checking,Income,6,2019,2019-06,2000.0,176392.14999999997,,
2019-06-24,Brewing Company,15.0,debit,Alcohol & Bars,Silver Card,Expense,6,2019,2019-06,15.0,176407.14999999997,50.0,30.0
2019-06-28,BP,30.64,debit,Gas & Fuel,Silver Card,Expense,6,2019,2019-06,30.64,176437.78999999998,75.0,40.85333333333334
2019-06-30,Internet Service Provider,75.0,debit,Internet,Checking,Expense,6,2019,2019-06,75.0,176512.78999999998,75.0,100.0
2019-07-01,Starbucks,7.0,debit,Coffee Shops,Silver Card,Expense,7,2019,2019-07,7.0,176519.78999999998,15.0,46.666666666666664
2019-07-01,Grocery Store,99.47,debit,Groceries,Silver Card,Expense,7,2019,2019-07,99.47,176619.25999999998,150.0,66.31333333333333
2019-07-01,Hawaiian Grill,24.97,debit,Restaurants,Silver Card,Expense,7,2019,2019-07,24.97,176644.22999999998,150.0,16.646666666666665
2019-07-01,Thai Restaurant,24.0,debit,Restaurants,Silver Card,Expense,7,2019,2019-07,24.0,176668.22999999998,150.0,16.0
2019-07-01,Amazon,13.09,debit,Shopping,Platinum Card,Expense,7,2019,2019-07,13.09,176681.31999999998,100.0,13.089999999999998
2019-07-02,Hardware Store,229.9,debit,Home Improvement,Platinum Card,Expense,7,2019,2019-07,229.9,176911.21999999997,250.0,91.96
2019-07-02,Mortgage Payment,1100.0,debit,Mortgage & Rent,Checking,Expense,7,2019,2019-07,1100.0,178011.21999999997,1100.0,100.0
2019-07-04,Netflix,13.9,debit,Television,Platinum Card,Expense,7,2019,2019-07,13.9,178025.11999999997,15.0,92.66666666666666
2019-07-05,Biweekly Paycheck,2250.0,credit,Paycheck,Checking,Income,7,2019,2019-07,2250.0,180275.11999999997,,
2019-07-05,Brewing Company,19.0,debit,Alcohol & Bars,Silver Card,Expense,7,2019,2019-07,19.0,180294.11999999997,50.0,38.0
2019-07-06,Credit Card Payment,220.08,credit,Credit Card Payment,Silver Card,Income,7,2019,2019-07,220.08,180514.19999999995,,
2019-07-06,Grocery Store,92.98,debit,Groceries,Platinum Card,Expense,7,2019,2019-07,92.98,180607.17999999996,150.0,61.986666666666665
2019-07-06,Greek Restaurant,23.26,debit,Restaurants,Platinum Card,Expense,7,2019,2019-07,23.26,180630.43999999997,150.0,15.506666666666668
2019-07-07,Hardware Store,103.14,debit,Home Improvement,Platinum Card,Expense,7,2019,2019-07,103.14,180733.58,250.0,41.256
2019-07-08,Credit Card Payment,305.28,debit,Credit Card Payment,Checking,Expense,7,2019,2019-07,305.28,181038.86,,
2019-07-08,Credit Card Payment,220.08,debit,Credit Card Payment,Checking,Expense,7,2019,2019-07,220.08,181258.93999999997,,
2019-07-09,Credit Card Payment,549.72,credit,Credit Card Payment,Platinum Card,Income,7,2019,2019-07,549.72,181808.65999999997,,
2019-07-09,Spotify,10.69,debit,Music,Platinum Card,Expense,7,2019,2019-07,10.69,181819.34999999998,11.0,97.18181818181819
2019-07-10,Gas Company,30.0,debit,Utilities,Checking,Expense,7,2019,2019-07,30.0,181849.34999999998,150.0,20.0
2019-07-10,Phone Company,65.0,debit,Mobile Phone,Checking,Expense,7,2019,2019-07,65.0,181914.34999999998,65.0,100.0
2019-07-15,Grocery Store,87.14,debit,Groceries,Silver Card,Expense,7,2019,2019-07,87.14,182001.49,150.0,58.093333333333334
2019-07-16,Amazon,89.99,debit,Shopping,Platinum Card,Expense,7,2019,2019-07,89.99,182091.47999999998,100.0,89.99
2019-07-16,Power Company,60.0,debit,Utilities,Checking,Expense,7,2019,2019-07,60.0,182151.47999999998,150.0,40.0
2019-07-17,City Water Charges,35.0,debit,Utilities,Checking,Expense,7,2019,2019-07,35.0,182186.47999999998,150.0,23.333333333333332
2019-07-18,State Farm,75.0,debit,Auto Insurance,Checking,Expense,7,2019,2019-07,75.0,182261.47999999998,75.0,100.0
2019-07-18,Credit Card Payment,814.5,debit,Credit Card Payment,Checking,Expense,7,2019,2019-07,814.5,183075.97999999998,,
2019-07-18,BP,36.42,debit,Gas & Fuel,Silver Card,Expense,7,2019,2019-07,36.42,183112.4,75.0,48.56
2019-07-18,Grocery Store,29.83,debit,Groceries,Platinum Card,Expense,7,2019,2019-07,29.83,183142.22999999998,150.0,19.886666666666667
2019-07-18,Brunch Restaurant,8.82,debit,Restaurants,Platinum Card,Expense,7,2019,2019-07,8.82,183151.05,150.0,5.880000000000001
2019-07-19,Credit Card Payment,115.52,credit,Credit Card Payment,Platinum Card,Income,7,2019,2019-07,115.52,183266.56999999998,,
2019-07-19,Biweekly Paycheck,2250.0,credit,Paycheck,Checking,Income,7,2019,2019-07,2250.0,185516.56999999998,,
2019-07-19,Mexican Restaurant,28.0,debit,Restaurants,Platinum Card,Expense,7,2019,2019-07,28.0,185544.56999999998,150.0,18.666666666666668
2019-07-22,Credit Card Payment,257.08,credit,Credit Card Payment,Silver Card,Income,7,2019,2019-07,257.08,185801.64999999997,,
2019-07-22,Thai Restaurant,26.67,debit,Restaurants,Silver Card,Expense,7,2019,2019-07,26.67,185828.31999999998,150.0,17.78
2019-07-23,Credit Card Payment,257.08,debit,Credit Card Payment,Checking,Expense,7,2019,2019-07,257.08,186085.39999999997,,
2019-07-24,Starbucks,2.5,debit,Coffee Shops,Silver Card,Expense,7,2019,2019-07,2.5,186087.89999999997,15.0,16.666666666666664
2019-07-27,Barbershop,30.0,debit,Haircut,Silver Card,Expense,7,2019,2019-07,30.0,186117.89999999997,30.0,100.0
2019-07-28,Hardware Store,44.31,debit,Home Improvement,Platinum Card,Expense,7,2019,2019-07,44.31,186162.20999999996,250.0,17.724
2019-07-29,Grocery Store,5.35,debit,Groceries,Platinum Card,Expense,7,2019,2019-07,5.35,186167.55999999997,150.0,3.5666666666666664
2019-07-29,Fancy Restaurant,44.92,debit,Restaurants,Silver Card,Expense,7,2019,2019-07,44.92,186212.47999999998,150.0,29.946666666666665
2019-07-30,Grocery Store,15.77,debit,Groceries,Platinum Card,Expense,7,2019,2019-07,15.77,186228.24999999997,150.0,10.513333333333334
2019-07-30,Internet Service Provider,75.0,debit,Internet,Checking,Expense,7,2019,2019-07,75.0,186303.24999999997,75.0,100.0
2019-08-01,Amazon,13.09,debit,Shopping,Platinum Card,Expense,8,2019,2019-08,13.09,186316.33999999997,100.0,13.089999999999998
2019-08-02,Mortgage Payment,1100.0,debit,Mortgage & Rent,Checking,Expense,8,2019,2019-08,1100.0,187416.33999999997,1100.0,100.0
2019-08-02,Biweekly Paycheck,2250.0,credit,Paycheck,Checking,Income,8,2019,2019-08,2250.0,189666.33999999997,,
2019-08-03,Grocery Store,3.96,debit,Groceries,Platinum Card,Expense,8,2019,2019-08,3.96,189670.29999999996,150.0,2.64
2019-08-03,American Tavern,23.47,debit,Restaurants,Platinum Card,Expense,8,2019,2019-08,23.47,189693.76999999996,150.0,15.646666666666667
2019-08-03,BP,36.36,debit,Gas & Fuel,Platinum Card,Expense,8,2019,2019-08,36.36,189730.12999999995,75.0,48.480000000000004
2019-08-04,Netflix,13.9,debit,Television,Platinum Card,Expense,8,2019,2019-08,13.9,189744.02999999994,15.0,92.66666666666666
2019-08-05,Brewing Company,18.0,debit,Alcohol & Bars,Silver Card,Expense,8,2019,2019-08,18.0,189762.02999999994,50.0,36.0
2019-08-05,Credit Card Payment,349.28,credit,Credit Card Payment,Platinum Card,Income,8,2019,2019-08,349.28,190111.30999999994,,
2019-08-05,Credit Card Payment,117.65,credit,Credit Card Payment,Silver Card,Income,8,2019,2019-08,117.65,190228.95999999993,,
2019-08-06,Credit Card Payment,521.17,debit,Credit Card Payment,Checking,Expense,8,2019,2019-08,521.17,190750.12999999995,,
2019-08-06,Credit Card Payment,117.65,debit,Credit Card Payment,Checking,Expense,8,2019,2019-08,117.65,190867.77999999994,,
2019-08-06,Hardware Store,125.0,debit,Home Improvement,Checking,Expense,8,2019,2019-08,125.0,190992.77999999994,250.0,50.0
2019-08-08,Grocery Store,11.72,debit,Groceries,Silver Card,Expense,8,2019,2019-08,11.72,191004.49999999994,150.0,7.8133333333333335
2019-08-09,Spotify,10.69,debit,Music,Platinum Card,Expense,8,2019,2019-08,10.69,191015.18999999994,11.0,97.18181818181819
2019-08-09,Gas Company,30.0,debit,Utilities,Checking,Expense,8,2019,2019-08,30.0,191045.18999999994,150.0,20.0
2019-08-12,Thai Restaurant,26.67,debit,Restaurants,Silver Card,Expense,8,2019,2019-08,26.67,191071.85999999996,150.0,17.78
2019-08-12,Phone Company,65.0,debit,Mobile Phone,Checking,Expense,8,2019,2019-08,65.0,191136.85999999996,65.0,100.0
2019-08-14,Starbucks,2.75,debit,Coffee Shops,Platinum Card,Expense,8,2019,2019-08,2.75,191139.60999999996,15.0,18.333333333333332
2019-08-15,Credit Card Payment,335.2,debit,Credit Card Payment,Checking,Expense,8,2019,2019-08,335.2,191474.80999999997,,
2019-08-15,Power Company,60.0,debit,Utilities,Checking,Expense,8,2019,2019-08,60.0,191534.80999999997,150.0,40.0
2019-08-16,Biweekly Paycheck,2250.0,credit,Paycheck,Checking,Income,8,2019,2019-08,2250.0,193784.80999999997,,
2019-08-16,City Water Charges,35.0,debit,Utilities,Checking,Expense,8,2019,2019-08,35.0,193819.80999999997,150.0,23.333333333333332
2019-08-17,Credit Card Payment,87.17,credit,Credit Card Payment,Platinum Card,Income,8,2019,2019-08,87.17,193906.97999999998,,
2019-08-17,Grocery Store,33.15,debit,Groceries,Platinum Card,Expense,8,2019,2019-08,33.15,193940.12999999998,150.0,22.1
2019-08-17,Barbershop,19.0,debit,Haircut,Platinum Card,Expense,8,2019,2019-08,19.0,193959.12999999998,30.0,63.33333333333333
2019-08-17,American Tavern,3.5,debit,Restaurants,Platinum Card,Expense,8,2019,2019-08,3.5,193962.62999999998,150.0,2.3333333333333335
2019-08-19,Credit Card Payment,1248.95,debit,Credit Card Payment,Checking,Expense,8,2019,2019-08,1248.95,195211.58,,
2019-08-20,State Farm,75.0,debit,Auto Insurance,Checking,Expense,8,2019,2019-08,75.0,195286.58,75.0,100.0
2019-08-20,Starbucks,2.75,debit,Coffee Shops,Platinum Card,Expense,8,2019,2019-08,2.75,195289.33,15.0,18.333333333333332
2019-08-21,Shell,34.69,debit,Gas & Fuel,Platinum Card,Expense,8,2019,2019-08,34.69,195324.02,75.0,46.25333333333333
2019-08-23,Starbucks,2.75,debit,Coffee Shops,Platinum Card,Expense,8,2019,2019-08,2.75,195326.77,15.0,18.333333333333332
2019-08-25,Brunch Restaurant,39.43,debit,Restaurants,Platinum Card,Expense,8,2019,2019-08,39.43,195366.19999999998,150.0,26.286666666666665
2019-08-26,Hardware Store,66.75,debit,Home Improvement,Silver Card,Expense,8,2019,2019-08,66.75,195432.94999999998,250.0,26.700000000000003
2019-08-29,Starbucks,3.0,debit,Coffee Shops,Platinum Card,Expense,8,2019,2019-08,3.0,195435.94999999998,15.0,20.0
2019-08-30,Starbucks,2.75,debit,Coffee Shops,Platinum Card,Expense,8,2019,2019-08,2.75,195438.69999999998,15.0,18.333333333333332
2019-08-30,Internet Service Provider,75.0,debit,Internet,Checking,Expense,8,2019,2019-08,75.0,195513.69999999998,75.0,100.0
2019-08-30,Biweekly Paycheck,2250.0,credit,Paycheck,Checking,Income,8,2019,2019-08,2250.0,197763.69999999998,,
2019-08-31,Hardware Store,68.04,debit,Home Improvement,Platinum Card,Expense,8,2019,2019-08,68.04,197831.74,250.0,27.216
2019-08-31,BBQ Restaurant,41.78,debit,Restaurants,Silver Card,Expense,8,2019,2019-08,41.78,197873.52,150.0,27.853333333333335
2019-09-01,Amazon,13.09,debit,Shopping,Platinum Card,Expense,9,2019,2019-09,13.09,197886.61,100.0,13.089999999999998
2019-09-03,Fancy Restaurant,41.24,debit,Restaurants,Silver Card,Expense,9,2019,2019-09,41.24,197927.84999999998,150.0,27.493333333333336
2019-09-03,Mortgage Payment,1100.0,debit,Mortgage & Rent,Checking,Expense,9,2019,2019-09,1100.0,199027.84999999998,1100.0,100.0
2019-09-04,Netflix,13.9,debit,Television,Platinum Card,Expense,9,2019,2019-09,13.9,199041.74999999997,15.0,92.66666666666666
2019-09-05,Starbucks,3.75,debit,Coffee Shops,Platinum Card,Expense,9,2019,2019-09,3.75,199045.49999999997,15.0,25.0
2019-09-06,Credit Card Payment,1390.37,credit,Credit Card Payment,Platinum Card,Income,9,2019,2019-09,1390.37,200435.86999999997,,
2019-09-06,Credit Card Payment,502.75,debit,Credit Card Payment,Checking,Expense,9,2019,2019-09,502.75,200938.61999999997,,
2019-09-07,Brewing Company,12.87,debit,Alcohol & Bars,Platinum Card,Expense,9,2019,2019-09,12.87,200951.48999999996,50.0,25.739999999999995
2019-09-08,Brewing Company,19.3,debit,Alcohol & Bars,Platinum Card,Expense,9,2019,2019-09,19.3,200970.78999999995,50.0,38.6
2019-09-09,Gas Company,30.0,debit,Utilities,Checking,Expense,9,2019,2019-09,30.0,201000.78999999995,150.0,20.0
2019-09-09,Shell,28.77,debit,Gas & Fuel,Platinum Card,Expense,9,2019,2019-09,28.77,201029.55999999994,75.0,38.36
2019-09-09,Grocery Store,65.09,debit,Groceries,Silver Card,Expense,9,2019,2019-09,65.09,201094.64999999994,150.0,43.39333333333333
2019-09-09,Hardware Store,26.25,debit,Home Improvement,Silver Card,Expense,9,2019,2019-09,26.25,201120.89999999994,250.0,10.5
2019-09-09,Spotify,10.69,debit,Music,Platinum Card,Expense,9,2019,2019-09,10.69,201131.58999999994,11.0,97.18181818181819
2019-09-11,Phone Company,65.0,debit,Mobile Phone,Checking,Expense,9,2019,2019-09,65.0,201196.58999999994,65.0,100.0
2019-09-11,Credit Card Payment,360.56,credit,Credit Card Payment,Silver Card,Income,9,2019,2019-09,360.56,201557.14999999994,,
2019-09-12,Credit Card Payment,360.56,debit,Credit Card Payment,Checking,Expense,9,2019,2019-09,360.56,201917.70999999993,,
2019-09-13,Starbucks,2.75,debit,Coffee Shops,Platinum Card,Expense,9,2019,2019-09,2.75,201920.45999999993,15.0,18.333333333333332
2019-09-13,Biweekly Paycheck,2250.0,credit,Paycheck,Checking,Income,9,2019,2019-09,2250.0,204170.45999999993,,
2019-09-14,Grocery Store,46.44,debit,Groceries,Platinum Card,Expense,9,2019,2019-09,46.44,204216.89999999994,150.0,30.959999999999997
2019-09-15,Amazon,47.66,debit,Shopping,Platinum Card,Expense,9,2019,2019-09,47.66,204264.55999999994,100.0,47.66
2019-09-16,Credit Card Payment,90.57,debit,Credit Card Payment,Checking,Expense,9,2019,2019-09,90.57,204355.12999999995,,
2019-09-16,City Water Charges,35.0,debit,Utilities,Checking,Expense,9,2019,2019-09,35.0,204390.12999999995,150.0,23.333333333333332
2019-09-17,Credit Card Payment,186.13,credit,Credit Card Payment,Platinum Card,Income,9,2019,2019-09,186.13,204576.25999999995,,
2019-09-17,Power Company,60.0,debit,Utilities,Checking,Expense,9,2019,2019-09,60.0,204636.25999999995,150.0,40.0
2019-09-18,State Farm,75.0,debit,Auto Insurance,Checking,Expense,9,2019,2019-09,75.0,204711.25999999995,75.0,100.0
2019-09-18,Credit Card Payment,1606.46,debit,Credit Card Payment,Checking,Expense,9,2019,2019-09,1606.46,206317.71999999994,,
2019-09-19,Starbucks,2.75,debit,Coffee Shops,Platinum Card,Expense,9,2019,2019-09,2.75,206320.46999999994,15.0,18.333333333333332
2019-09-19,Brewing Company,40.81,debit,Alcohol & Bars,Platinum Card,Expense,9,2019,2019-09,40.81,206361.27999999994,50.0,81.62
2019-09-20,Credit Card Payment,9.43,credit,Credit Card Payment,Silver Card,Income,9,2019,2019-09,9.43,206370.70999999993,,
2019-09-22,Seafood Restaurant,131.1,debit,Restaurants,Platinum Card,Expense,9,2019,2019-09,131.1,206501.80999999994,150.0,87.4
2019-09-23,Credit Card Payment,9.43,debit,Credit Card Payment,Checking,Expense,9,2019,2019-09,9.43,206511.23999999993,,
2019-09-23,Grocery Store,27.71,debit,Groceries,Platinum Card,Expense,9,2019,2019-09,27.71,206538.94999999992,150.0,18.473333333333333
2019-09-23,Amazon,24.63,debit,Shopping,Platinum Card,Expense,9,2019,2019-09,24.63,206563.57999999993,100.0,24.63
2019-09-27,Biweekly Paycheck,2250.0,credit,Paycheck,Checking,Income,9,2019,2019-09,2250.0,208813.57999999993,,
2019-09-28,BP,33.46,debit,Gas & Fuel,Platinum Card,Expense,9,2019,2019-09,33.46,208847.03999999992,75.0,44.61333333333333
2019-09-28,Sheetz,4.27,debit,Gas & Fuel,Platinum Card,Expense,9,2019,2019-09,4.27,208851.3099999999,75.0,5.6933333333333325
2019-09-30,Starbucks,1.75,debit,Coffee Shops,Platinum Card,Expense,9,2019,2019-09,1.75,208853.0599999999,15.0,11.666666666666666
2019-09-30,Internet Service Provider,75.0,debit,Internet,Checking,Expense,9,2019,2019-09,75.0,208928.0599999999,75.0,100.0
